date,series_id,source,value,frequency,unit
2014-10-31,wb_us_gdp_growth,World Bank,2.52381981363968,M,Annual percent
2014-11-30,datos_emae_index,datos.gob.ar,144.75272548159913,M,Index base 2004
2014-11-30,wb_arg_gdp_growth,World Bank,-2.51261532081394,M,Annual percent
2014-11-30,wb_us_gdp_growth,World Bank,2.52381981363968,M,Annual percent
2014-12-31,datos_emae_index,datos.gob.ar,144.7553648271594,M,Index base 2004
2014-12-31,wb_arg_gdp_growth,World Bank,-2.51261532081394,M,Annual percent
2014-12-31,wb_us_gdp_growth,World Bank,2.52381981363968,M,Annual percent
2015-01-31,bcra_badlar,BCRA,20.232142857142858,M,Percent nominal annual rate
2015-01-31,bcra_official_fx,BCRA,8.7,M,ARS per USD
2015-01-31,bcra_reserves,BCRA,31452.0,M,USD mn
2015-01-31,datos_emae_index,datos.gob.ar,144.06233554003933,M,Index base 2004
2015-01-31,wb_arg_gdp_growth,World Bank,2.73115982828944,M,Annual percent
2015-01-31,wb_us_gdp_growth,World Bank,2.94555045484053,M,Annual percent
2015-02-28,bcra_badlar,BCRA,20.663194444444443,M,Percent nominal annual rate
2015-02-28,bcra_official_fx,BCRA,8.79,M,ARS per USD
2015-02-28,bcra_reserves,BCRA,31470.0,M,USD mn
2015-02-28,datos_emae_index,datos.gob.ar,147.9169608638683,M,Index base 2004
2015-02-28,wb_arg_gdp_growth,World Bank,2.73115982828944,M,Annual percent
2015-02-28,wb_us_gdp_growth,World Bank,2.94555045484053,M,Annual percent
2015-03-31,bcra_badlar,BCRA,20.903125,M,Percent nominal annual rate
2015-03-31,bcra_official_fx,BCRA,8.88,M,ARS per USD
2015-03-31,bcra_reserves,BCRA,31490.0,M,USD mn
2015-03-31,datos_emae_index,datos.gob.ar,147.5531300882226,M,Index base 2004
2015-03-31,wb_arg_gdp_growth,World Bank,2.73115982828944,M,Annual percent
2015-03-31,wb_us_gdp_growth,World Bank,2.94555045484053,M,Annual percent
2015-04-30,bcra_badlar,BCRA,20.815625,M,Percent nominal annual rate
2015-04-30,bcra_official_fx,BCRA,8.96,M,ARS per USD
2015-04-30,bcra_reserves,BCRA,33909.0,M,USD mn
2015-04-30,datos_emae_index,datos.gob.ar,149.76990194714938,M,Index base 2004
2015-04-30,wb_arg_gdp_growth,World Bank,2.73115982828944,M,Annual percent
2015-04-30,wb_us_gdp_growth,World Bank,2.94555045484053,M,Annual percent
2015-05-31,bcra_badlar,BCRA,20.25986842105263,M,Percent nominal annual rate
2015-05-31,bcra_official_fx,BCRA,9.05,M,ARS per USD
2015-05-31,bcra_reserves,BCRA,33283.0,M,USD mn
2015-05-31,datos_emae_index,datos.gob.ar,150.09387606382202,M,Index base 2004
2015-05-31,wb_arg_gdp_growth,World Bank,2.73115982828944,M,Annual percent
2015-05-31,wb_us_gdp_growth,World Bank,2.94555045484053,M,Annual percent
2015-06-30,bcra_badlar,BCRA,20.477272727272727,M,Percent nominal annual rate
2015-06-30,bcra_official_fx,BCRA,9.15,M,ARS per USD
2015-06-30,bcra_reserves,BCRA,33851.0,M,USD mn
2015-06-30,datos_emae_index,datos.gob.ar,150.91349764295805,M,Index base 2004
2015-06-30,wb_arg_gdp_growth,World Bank,2.73115982828944,M,Annual percent
2015-06-30,wb_us_gdp_growth,World Bank,2.94555045484053,M,Annual percent
2015-07-31,bcra_badlar,BCRA,20.744318181818183,M,Percent nominal annual rate
2015-07-31,bcra_official_fx,BCRA,9.26,M,ARS per USD
2015-07-31,bcra_reserves,BCRA,33943.0,M,USD mn
2015-07-31,datos_emae_index,datos.gob.ar,150.620750488865,M,Index base 2004
2015-07-31,wb_arg_gdp_growth,World Bank,2.73115982828944,M,Annual percent
2015-07-31,wb_us_gdp_growth,World Bank,2.94555045484053,M,Annual percent
2015-08-31,bcra_badlar,BCRA,20.978125,M,Percent nominal annual rate
2015-08-31,bcra_official_fx,BCRA,9.37,M,ARS per USD
2015-08-31,bcra_reserves,BCRA,33606.0,M,USD mn
2015-08-31,datos_emae_index,datos.gob.ar,150.32014850221748,M,Index base 2004
2015-08-31,wb_arg_gdp_growth,World Bank,2.73115982828944,M,Annual percent
2015-08-31,wb_us_gdp_growth,World Bank,2.94555045484053,M,Annual percent
2015-09-30,bcra_badlar,BCRA,21.18465909090909,M,Percent nominal annual rate
2015-09-30,bcra_official_fx,BCRA,9.5,M,ARS per USD
2015-09-30,bcra_reserves,BCRA,33257.0,M,USD mn
2015-09-30,datos_emae_index,datos.gob.ar,148.91649484012547,M,Index base 2004
2015-09-30,wb_arg_gdp_growth,World Bank,2.73115982828944,M,Annual percent
2015-09-30,wb_us_gdp_growth,World Bank,2.94555045484053,M,Annual percent
2015-10-31,bcra_badlar,BCRA,21.601190476190474,M,Percent nominal annual rate
2015-10-31,bcra_official_fx,BCRA,9.61,M,ARS per USD
2015-10-31,bcra_reserves,BCRA,26970.0,M,USD mn
2015-10-31,datos_emae_index,datos.gob.ar,149.16811360680734,M,Index base 2004
2015-10-31,wb_arg_gdp_growth,World Bank,2.73115982828944,M,Annual percent
2015-10-31,wb_us_gdp_growth,World Bank,2.94555045484053,M,Annual percent
2015-11-30,bcra_badlar,BCRA,23.42763157894737,M,Percent nominal annual rate
2015-11-30,bcra_official_fx,BCRA,9.76,M,ARS per USD
2015-11-30,bcra_reserves,BCRA,25615.0,M,USD mn
2015-11-30,datos_emae_index,datos.gob.ar,148.47846230232,M,Index base 2004
2015-11-30,wb_arg_gdp_growth,World Bank,2.73115982828944,M,Annual percent
2015-11-30,wb_us_gdp_growth,World Bank,2.94555045484053,M,Annual percent
2015-12-31,bcra_badlar,BCRA,27.34375,M,Percent nominal annual rate
2015-12-31,bcra_official_fx,BCRA,13.4,M,ARS per USD
2015-12-31,bcra_policy_rate,BCRA,33.0,M,Percent nominal annual rate
